"";"CD_CVM";"DENOM_SOCIAL";"DENOM_COMERC";"SETOR_ATIV";"PF_PJ";"CNPJ";"DT_REG";"DT_CONST";"DT_CANCEL";"MOTIVO_CANCEL";"SIT_REG";"DT_INI_SIT";"SIT_EMISSOR";"DT_INI_SIT_EMISSOR";"CATEG_REG";"DT_INI_CATEG";"AUDITOR";"CNPJ_AUDITOR";"TP_ENDER";"LOGRADOURO";"COMPL";"BAIRRO";"CIDADE";"UF";"PAIS";"CD_POSTAL";"TEL";"FAX";"EMAIL";"TP_RESP";"RESP";"DT_INI_RESP";"LOGRADOURO_RESP";"COMPL_RESP";"BAIRRO_RESP";"CIDADE_RESP";"UF_RESP";"PAIS_RESP";"CEP_RESP";"TEL_RESP";"FAX_RESP";"EMAIL_RESP";"TP_MERC";"cnpj_number"
"417";8427;"MANUFATURA DE  BRINQUEDOS ESTRELA SA";"ESTRELA";"Brinquedos e Lazer";"PJ";"61082004000150";"28/06/1968";"19/12/1944";NA;NA;"ATIVO";"14/07/2011";"FASE OPERACIONAL";"28/06/1968";"Categoria A";"01/01/2010";"PGBR RODYO'S AUDITORES INDEPENDENTES S.S.";60881356000103;"SEDE";"Avenida Eusébio Matoso, 1375";"7 º andar";"Pinheiros";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 21027001";"(11) 21027090";"ctilkian@estrela.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"CARLOS ANTONIO TILKIAN";"28/06/1968";"AV. EUSÉBIO MATOSO, 1375";"7° ANDAR";"PINHEIROS";"SÃO PAULO";"SP";NA;5423180;"(11) 21027001";"(11) 21027090";"ctilkian@estrela.com.br";"BOLSA";61082004000150
"418";8451;"MARCOPOLO SA";"MARCOPOLO";"Máquinas, Equipamentos, Veículos e Peças";"PJ";"88611835000129";"20/07/1977";"06/08/1949";NA;NA;"ATIVO";"20/07/1977";"FASE OPERACIONAL";"20/07/1977";"Categoria A";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"Avenida Marcopolo";"280";"Planalto";"CAXIAS DO SUL";"RS";"BRASIL";NA;"(54) 21014601";"(54) 21014010";"jose.valiati@marcopolo.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOSÉ ANTONIO VALIATI";"27/03/2014";"AVENIDA RIO BRANCO";"4889";"ANA RECH";"CAXIAS DO SUL";"RS";NA;95060145;"(54) 21014601";"(54) 21014010";"jose.valiati@marcopolo.com.br";"BOLSA";88611835000129
"419";20788;"MARFRIG GLOBAL FOODS SA";"MARFRIG";"Alimentos";"PJ";"3853896000140";"18/06/2007";"06/04/2000";NA;NA;"ATIVO";"18/06/2007";"FASE OPERACIONAL";"18/06/2007";"Categoria A";"01/01/2010";"BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";54276936000179;"SEDE";"Av. Queiroz Filho";"1560, Blc 5, Sl. 301";"Vila Hamburguesa";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 37928600";"(11) 37928600";"ri@marfrig.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOSÉ EDUARDO DE OLIVEIRA MIRON";"03/05/2016";"AV. CHEDID JAFET, 222";"BLOCO A - 5º AND";"VILA OLIMPIA";"SÃO PAULO";"SP";NA;4551065;"(11) 37928600";"(11) 37928600";"ri@marfrig.com.br";"BOLSA";3853896000140
"420";16268;"MARINA DE IRACEMA PARK SA";"MARINA PARK";"Hospedagem e Turismo";"PJ";"7334600000135";"14/05/1997";"12/10/1983";NA;NA;"ATIVO";"14/05/1997";"FASE OPERACIONAL";"14/05/1997";"Categoria A";"01/01/2010";"GAMA & CIA AUDITORES INDEP SC";23530637000195;"SEDE";"AVENIDA PRESIDENTE CASTELO BRANCO 400";"N/A";"PRAIA DE IRACEMA";"FORTALEZA";"CE";"BRASIL";NA;"(85) 40069595";"(85) 40069595";"marinapark@marina.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ELISA MARIA GRADVOHL BEZERRA";"14/05/1997";"AV PRESIDENTE CASTELO BRANCO";"Nº 400";"PRAIA DE IRACEMA";"FORTALEZA";"CE";NA;60191070;"(85) 40069595";"(85) 40069595";"elisa@inace.com.br";"BALCÃO NÃO ORGANIZADO";7334600000135
"421";22055;"MARISA LOJAS SA";"MARISA LOJAS SA";"Têxtil e Vestuário";"PJ";"61189288000189";"14/06/2010";"28/04/1959";NA;NA;"ATIVO";"14/06/2010";"FASE OPERACIONAL";"14/06/2010";"Categoria A";"14/06/2010";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"Rua James Holland";"422/432";"Barra Funda";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 21096269";"(11) 33924276";"dri@marisa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ADALBERTO PEREIRA DOS SANTOS";"06/11/2014";"RUA JAMES HOLLAND - 422/432";NA;"BARRA FUNDA";"SÃO PAULO";"SP";NA;1138000;"(11) 21096269";"(11) 33924276";"dri@marisa.com.br";"BOLSA";61189288000189
"422";22500;"MASSA FALIDA DA BRASIL PHARMA SA";"BRASIL PHARMA SA - EM RECUPERAÇÃO JUDICIAL";"Farmacêutico e Higiene";"PJ";"11395624000171";"22/06/2011";"07/12/2009";NA;NA;"ATIVO";"22/06/2011";"FALIDA";"10/06/2019";"Categoria A";"22/06/2011";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"Rua dos Pinheiros, nº 498";"9º andar";"Pinheiros";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 21175200";"(11) 21175290";"ri@brph.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LEONARDO LEIRINHA SOUZA CAMPOS";"22/07/2016";"AV. PRES. JUSCELINO KUBITSCHEK";"1830, 2º ANDAR";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4543900;"(011) 21175200";"(011) 21175200";"ri@brph.com.br";NA;11395624000171
"423";10243;"MASSA FALIDA DA SA IND E COMERCIO CHAPECO";"CHAPECO";"Alimentos";"PJ";"83296889000123";"30/11/1979";"11/10/1952";NA;NA;"ATIVO";"30/11/1979";"FALIDA";"29/04/2005";"Categoria A";"01/01/2010";"MOORE STEPHENS LIMA LUCCHESI AUDITORES INDEPENDENTES";60525706000107;"SEDE";"RUA MARECHAL JOSÉ B. BOMANN, 1000";"-E";"JARDIM ITáLIA";"CHAPECÓ";"SC";NA;NA;"(49) 3212170";"(49) 3212165";"araujo@advempresarial.com.br";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"BALCÃO NÃO ORGANIZADO";83296889000123
"424";22861;"MBK SECURITIZADORA S/A";"MBK SECUTITIZADORA S/A";"Securitização de Recebíveis";"PJ";"15688041000190";"23/07/2012";"25/06/2012";NA;NA;"ATIVO";"23/07/2012";"FASE OPERACIONAL";"25/06/2012";"Categoria B";"13/04/2012";"RUSSELL BEDFORD BRASIL AUDITORES INDEPENDENTES S/S";13098174000180;"SEDE";"Avenida do Contorno 6594";"17o Andar Sl 1620A";"Savassi";"BELO HORIZONTE";"MG";"BRASIL";NA;"(31) 35553378";"(31) 35553376";"marcus.bitar@mbkinvest.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"MARCUS AMARO OLIVEIRA BITAR SILVA";"13/04/2012";"AVENIDA DO CONTORNO 6594";"17º AND SL 1620 A";"SAVASSI";"BELO HORIZONTE";"MG";NA;30110044;"(31) 35553378";"(31) 35553376";"marcus.bitar@mbkinvest.com.br";NA;15688041000190
"425";25232;"MELIUZ S.A.";"MELIUZ S.A.";"Comunicação e Informática";"PJ";"14110585000107";"03/11/2020";"11/08/2008";NA;NA;"ATIVO";"03/11/2020";"FASE OPERACIONAL";"01/09/2020";"Categoria A";"01/09/2020";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"AVENIDA DO CONTORNO, Nº 6594";"SALA 701,";"BAIRRO SAVASSI";"BELO HORIZONTE";"MG";NA;NA;NA;NA;NA;"DIRETOR DE RELAÇÕES COM INVESTIDORES";"OFLI CAMPOS GUIMARÃES";"01/09/2020";"AVENIDA DO CONTORNO, Nº 6594";"SALA 701";"SAVASSI";"BELO HORIZONTE";"MG";NA;30110044;"(31) 36538495";"(0) 0";"ri@meliuz.com.br";NA;14110585000107
"426";25119;"MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.";"MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.";"Construção Civil, Mat. Constr. e Decoração";"PJ";"12181987000177";"24/09/2020";"10/05/2010";NA;NA;"ATIVO";"24/09/2020";"FASE OPERACIONAL";"30/07/2020";"Categoria A";"24/09/2020";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"RUA CARLOS TREIN FILHO, Nº 551";"N/A";"AUXILIADORA";"PORTO ALEGRE";"RS";NA;NA;"(51) 30169000";NA;"ri@melnick.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"VINICIUS OTTONE MASTROROSA";"07/07/2020";"RUA CARLOS TREIN FILHO, Nº 551";"N/A";"AUXILIADORA";"PORTO ALEGRE";"RS";NA;90450120;"(51) 30169002";NA;"ri@melnick.com.br";NA;12181987000177
"427";4782;"MENDES JUNIOR ENGENHARIA SA";"MENDES JUNIOR ENGENHARIA S/A";"Construção Civil, Mat. Constr. e Decoração";"PJ";"17162082000173";"20/07/1977";"31/12/1953";NA;NA;"ATIVO";"20/07/1977";"FASE OPERACIONAL";"20/07/1977";"Categoria A";"01/01/2010";"ORPLAN - AUDITORES INDEPENDENTES";17171307000158;"SEDE";"Avenida João Pinheiro, 39";"15º andar / Sala 153";"Boa Viagem";"BELO HORIZONTE";"MG";"BRASIL";NA;"(31) 21219920";"(31) 32242695";"mendesjunior@mendesjunior.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ÂNGELO ALVES MENDES";"05/01/2015";"AVENIDA JOÃO PINHEIRO, 39";"15º ANDAR-SALA 153";"BOA VIAGEM";"BELO HORIZONTE";"MG";NA;30130183;"(031) 21219622";"(031) 21219700";"dri@mendesjuniorengenharia.com.br";"BOLSA";17162082000173
"428";8540;"MERCANTIL DO BR FINC SA CFI";"MERCANTIL BRASIL";"Bancos";"PJ";"33040601000187";"20/07/1977";"12/12/1972";NA;NA;"ATIVO";"20/07/1977";"FASE OPERACIONAL";"20/07/1977";"Categoria A";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"Rua Rio de Janeiro, nº 654";"11º andar";"Centro";"BELO HORIZONTE";"MG";"BRASIL";NA;"(31) 30576292";"(31) 30576778";"athaíde.vieira@mercantil.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LUIZ CARLOS DE ARAÚJO";"30/06/2020";"RUA RIO DE JANEIRO, 654";"5º ANDAR";"CENTRO";"BELO HORIZONTE";"MG";NA;30160912;"(31) 30576292";"(31) 30576778";"relacoescominvestidores@mercantil.com.br";"BOLSA";33040601000187
"429";20613;"METALFRIO SOLUTIONS S/A";"METALFRIO SOLUTIONS S/A";"Máquinas, Equipamentos, Veículos e Peças";"PJ";"4821041000108";"10/04/2007";"01/01/1960";NA;NA;"ATIVO";"10/04/2007";"FASE OPERACIONAL";"10/04/2007";"Categoria A";"01/01/2010";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"AV. ABRAHÃO GONÇALVES BRAGA, 412";"KM 12,5 Via Anchieta";"VILA LIVIEIRO";"SÃO PAULO";"SP";"BRASIL";NA;"(011) 26279000";"(11) 26279196";"ri@metalfrio.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FREDERICO DA SILVEIRA MARTINS";"30/06/2017";"AV.ABRAHÃO GONÇALVES BRAGA,412";NA;"VILA LIVIEIRO";"SÃO PAULO";NA;NA;4186220;"(011) 26279046";"(011) 26279196";"ri@metalfrio.com.br";"BOLSA";4821041000108
"430";8605;"METALGRAFICA IGUACU SA";"IGUAÇU";"Metalurgia e Siderurgia";"PJ";"80227184000166";"02/09/1968";"30/09/1962";NA;NA;"ATIVO";"02/09/1968";"FASE OPERACIONAL";"02/09/1968";"Categoria A";"01/01/2010";"MARTINELLI AUDITORES";79370466000139;"SEDE";"RUA MINAS GERAIS";"1231";"NOVA RUSSIA";"PONTA GROSSA";"PR";"BRASIL";NA;"(42) 32192822";"(42) 32192847";"iguacu@metaliguacu.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ROGERIO PAYREBRUNE ST. SEVE MARINS";"18/11/1988";"RUA PEDROSO ALVARENGA";"1284";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4531004;"(11) 30774200";"(11) 30794276";"rogerio.marins@metaliguacu.com.br";"BOLSA";80227184000166
"431";8656;"METALURGICA GERDAU SA";"METALÚRGICA GERDAU";"Metalurgia e Siderurgia";"PJ";"92690783000109";"17/05/1968";"24/08/1939";NA;NA;"ATIVO";"17/05/1968";"FASE OPERACIONAL";"17/05/1968";"Categoria A";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"Av. Farrapos, 1811";NA;"Floresta";"PORTO ALEGRE";"RS";"BRASIL";NA;"(51) 33232000";"(51) 33232281";"inform@gerdau.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"HARLEY LORENTZ SCARDOELLI";"15/07/2015";"AV. FARRAPOS, 1811";NA;"FLORESTA";"PORTO ALEGRE";"RS";NA;90220005;"(51) 33232703";"(51) 32332281";"inform@gerdau.com.br";"BOLSA";92690783000109
"432";13439;"METALURGICA RIOSULENSE SA";"METALURGICA RIOSULENSE S/A";"Metalurgia e Siderurgia";"PJ";"85778074000106";"29/11/1988";NA;NA;NA;"ATIVO";"29/11/1988";"FASE OPERACIONAL";"29/11/1988";"Categoria A";"01/01/2010";"MARTINELLI AUDITORES";79370466000139;"SEDE";"Rua Emilio Adami";"700";"Barra do Trombudo";"RIO DO SUL";"SC";"BRASIL";NA;"(47) 35314000";"(47) 35314070";"ri@riosulense.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"GUNTHER MARÇON FALTIN";"01/05/2015";"RUA EMILIO ADAMI - 700";NA;"BARRA DO TROMBUDO";"RIO DO SUL";"SC";NA;89164910;"(47) 35314150";"(47) 35314070";"ri@riosulense.com.br";"BOLSA";85778074000106
"433";8745;"METANOR SA METANOL DO NE";"METANOR S.A METANOL DO NORDESTE";"Petroquímicos e Borracha";"PJ";"16234171000115";"26/12/1974";"26/12/1974";NA;NA;"ATIVO";"26/12/1974";"FASE OPERACIONAL";"26/12/1974";"Categoria A";"01/01/2010";"BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";54276936000179;"SEDE";"Rua Eteno, 1242";"Pólo Petroquímico";"COPEC";NA;"BA";"BRASIL";NA;"(71) 36329325";"(71) 36329279";"emilio@copenor.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"EMÍLIO SALGADO FILHO";"26/12/1974";"RUA ETENO 1242";"POLO PETROQUÍMICO";"COPEC";"CAMAÇARI";"BA";NA;42810000;"(71) 36329325";"(71) 36329279";"emilio@copenor.com.br";"BALCÃO NÃO ORGANIZADO";16234171000115
"434";8753;"METISA METALÚRGICA  TIMBOENSE SA";"METISA";"Metalurgia e Siderurgia";"PJ";"86375425000109";"18/05/1971";"05/01/1942";NA;NA;"ATIVO";"18/05/1971";"FASE OPERACIONAL";"18/05/1971";"Categoria A";"01/01/2010";"UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES";42170852000177;"SEDE";"Rua Fritz Lorenz Nº 2442";"Caixa Postal 11";"Distrito Industrial";NA;"SC";"BRASIL";NA;"(47) 32812222";"(47) 32812223";"diretoria@metisa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"WILSON HARRISON JACOBSEN";"18/05/1971";"RUA FRITZ LORENZ, 2442";"CAIXA POSTAL 11";"DISTRITO INDUSTRIAL";"TIMBÓ";"SC";NA;89120000;"(47) 32812273";"(47) 32812223";"dri@metisa.com.br";"BOLSA";86375425000109
"435";22942;"MGI - MINAS GERAIS PARTICIPAÇÕES S.A.";NA;"Emp. Adm. Part. - Sem Setor Principal";"PJ";"19296342000129";"04/09/2012";"19/08/1976";NA;NA;"ATIVO";"04/09/2012";"FASE OPERACIONAL";"29/05/2012";"Categoria B";"29/05/2012";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"Rodovia Papa João Paulo II, 4001, Prédio Gerais";"4º andar";"Serra Verde";"BELO HORIZONTE";"MG";"BRASIL";NA;"(31) 39154858";"(31) 39154858";"gecon@mgipart.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"WALMIR PINHEIRO DE FARIA";"14/04/2015";"ROD PAPA JOÃO P. II, 4001";"PRED GERAIS 4° AND";"SERRA VERDE";"BELO HORIZONTE";"MG";NA;31360901;"(31) 39154858";"(31) 39154858";"dri@mgipart.com.br";NA;19296342000129
"436";22012;"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A";"Construção Civil, Mat. Constr. e Decoração";"PJ";"27093558000115";"14/04/2010";"01/12/1980";NA;NA;"ATIVO";"14/04/2010";"FASE OPERACIONAL";"14/04/2010";"Categoria A";"14/04/2010";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"Estrada do Guerenguê";"nº 1381";"Taquara";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 39248700";"(21) 39248793";"fasn@mills.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JAMES OLIVER GUERREIRO CARNEIRO";"02/07/2018";"ESTRADA DO GUERENGUÊ";"Nº 1381";"TAQUARA";"RIO DE JANEIRO";"RJ";NA;22713002;"(21) 39248702";"(21) 39248793";"ri@mills.com.br";"BOLSA";27093558000115
"437";8818;"MINASMAQUINAS SA";"MINASMÁQUINAS S/A";"Máquinas, Equipamentos, Veículos e Peças";"PJ";"17161241000115";"20/07/1977";"08/09/1961";NA;NA;"ATIVO";"20/07/1977";"FASE OPERACIONAL";"30/06/2002";"Categoria A";"01/01/2010";"PEMOM AUDITORES INDEPENDENTES S/S";18227733000129;"SEDE";"BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211";NA;"BANDEIRANTES";"BELO HORIZONTE";"MG";"BRASIL";NA;"(31) 33691700";"(31) 33691750";"diretoria@terra.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"BRUNO SILVEIRA KROEBER VOLPINI";"07/03/2017";"BR 381, ROD. FERNÃO DIAS, KM 2";"Nº 2211";"BANDEIRANTES";"BELO HORIZONTE";"MG";NA;32240090;"(31) 33691700";"(31) 33691750";"bruno.volpini@minasmaquinas.com.br";"BOLSA";17161241000115
"438";20931;"MINERVA S/A";"MINERVA S/A";"Alimentos";"PJ";"67620377000114";"18/07/2007";"01/01/1992";NA;NA;"ATIVO";"18/07/2007";"FASE OPERACIONAL";"18/07/2007";"Categoria A";"01/01/2010";"GRANT THORNTON AUDITORES INDEPENDENTES";10830108000165;"SEDE";"Av. Antônio Manço Bernardes";"s/nº";"Chacara Minerva";"BARRETOS";"SP";"BRASIL";NA;"(17) 33213355";"(17) 33233041";"ri@minervafoods.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"EDISON TICLE DE ANDRADE MELO E SOUZA FILHO";"13/03/2019";"R LEOPOLDO COUTO DE M. JUNIOR";"758";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4545000;"(11) 30742444";"(0) 0";"ri@minervafoods.com";"BOLSA";67620377000114
"439";13765;"MINUPAR PARTICIPACOES SA";"MINUPAR";"Emp. Adm. Part. - Alimentos";"PJ";"90076886000140";"21/12/1990";"01/08/1984";NA;NA;"ATIVO";"21/12/1990";"FASE OPERACIONAL";"21/12/1990";"Categoria A";"01/01/2010";"MICHELON AUDITORES E CONSULTORES SOCIEDADE SIMPLES";9356626000100;"SEDE";"Avenida Senador Alberto Pasqualini, 1535";"00";"São Cristóvão";NA;"RS";"BRASIL";NA;"(51) 37149400";"(51) 37149412";"dri@minupar.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"TIAGO SILVEIRA DO PINHO";"25/05/2017";"AV.SEN ALBERTO PASQUALINI 1535";NA;"SÃO CRISTOVÃO";"LAJEADO";"RS";NA;95900000;"(51) 37149400";"(51) 37149400";"dri@minupar.com.br";"BOLSA";90076886000140
"440";25151;"MISSISSIPI SECURITIZADORA S/A";"MISSISSIPI SECURITIZADORA S/A";"Securitização de Recebíveis";"PJ";"37592100000164";"01/10/2020";"13/04/2020";NA;NA;"ATIVO";"01/10/2020";"FASE OPERACIONAL";"27/07/2020";"Categoria B";"28/07/2020";"AUDIFACTOR AUDITORES INDEPENDENTES S/S";7037795000151;"SEDE";"AVENIDA PRESIDENTE JUCELINO KUBITSCHEK";"Nº 1600,  CONJ. 51,";"VILA NOVA CONCEIçãO";"SÃO PAULO";"SP";NA;NA;NA;NA;NA;"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOÃO BAPTISTA PEIXOTO NETO";"13/04/2020";"AV. PRESID.  JUCELINO KUBITSCH";"1600";"VILA NOVA CONCEIÇÃO";"SÃO PAULO";"SP";NA;4543000;"(11) 98345161";NA;"joaopeixoto@peixotoneto.com.br";NA;37592100000164
"441";24902;"MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.";NA;"Construção Civil, Mat. Constr. e Decoração";"PJ";"7882930000165";"03/02/2020";"09/09/2005";NA;NA;"ATIVO";"03/02/2020";"FASE OPERACIONAL";"09/12/2019";"Categoria A";"03/02/2020";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"ALAMEDA SANTOS, 700 - 5º ANDAR";NA;"JARDIM PAULISTA";"SÃO PAULO";"SP";NA;NA;"(11) 48100524";"(11) 48100524";"ri@mitrerealty.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"RODRIGO COELHO CAGALI";"29/11/2019";"ALAMEDA SANTOS, 700 5º ANDAR";NA;"JARDIM PAULISTA";"SÃO PAULO";"SP";NA;1418002;"(11) 48100524";"(11) 48100524";"ri@mitrerealty.com.br";NA;7882930000165
"442";22586;"MLOG S.A.";"MLOG S.A.";"Emp. Adm. Part. - Sem Setor Principal";"PJ";"13444994000187";"12/09/2011";"10/03/2011";NA;NA;"ATIVO";"12/09/2011";"FASE PRÉ-OPERACIONAL";"12/09/2011";"Categoria A";"12/09/2011";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"Rua Lauro Muller";"116, 26° andar";"Botafogo";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 25384900";"(21) 25384901";"ri@mlog.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"GUSTAVO BARBEITO DE VASCONCELLOS LANTIMANT LACERDA";"03/03/2017";"RUA LAURO MÜLLER";"116, SALAS 2601";"BOTAFOGO";"RIO DE JANEIRO";"RJ";NA;22290906;"(21) 25384900";"(0) 0";"ri@mlog.com.br";NA;13444994000187
"443";17914;"MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL";"MMX MINERAÇÃO E METÁLICOS S.A.  - EM RECUPERAÇÃO JUDICIAL";"Extração Mineral";"PJ";"2762115000149";"10/11/1998";"26/08/1998";NA;NA;"ATIVO";"10/11/1998";"EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE";"20/12/2016";"Categoria A";"01/01/2010";"BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";54276936000179;"SEDE";"RUA LAURO MüLLER, Nº 116";"24º ANDAR, SALA 2403";"BOTAFOGO";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 35025089";"(21) 35027683";"ri@mmx.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOAQUIM MARTINO FERREIRA";"20/09/2020";"RUA LAURO MÜLLER, 116";"SL. 2403";"BOTA FOGO";"RIO DE JANEIRO";"RJ";NA;22290906;NA;NA;"ri@mmx.com.br";"BOLSA";2762115000149
"444";25461;"MOBLY S.A.";"MOBLY S.A.";"Comércio (Atacado e Varejo)";"PJ";"31553627000101";"03/02/2021";"22/08/2018";NA;NA;"ATIVO";"03/02/2021";"FASE OPERACIONAL";"07/12/2020";"Categoria A";"03/02/2021";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"AVENIDA DAS NAÇÕES UNIDAS, Nº 16.737";"MEZANINO, SALA 2";"VÁRZEA DE BAIXO";"SÃO PAULO";"SP";NA;NA;NA;NA;NA;"DIRETOR DE RELAÇÕES COM INVESTIDORES";"MARCELO RODRIGUES MARQUES";"03/12/2020";"AVENIDA DAS NAÇÕES UNIDAS, Nº";"MEZANINO, SALA 2";"VÁRZEA DE BAIXO";"SÃO PAULO";"SP";NA;4730090;"(11) 430205085";"(0) 0";"ri@mobly.com.br";NA;31553627000101
"445";8893;"MONTEIRO ARANHA SA";"MONTEIRO ARANHA";"Emp. Adm. Part. - Sem Setor Principal";"PJ";"33102476000192";"07/05/1980";"16/12/1947";NA;NA;"ATIVO";"07/05/1980";"FASE OPERACIONAL";"07/05/1980";"Categoria A";"01/01/2010";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"AVENIDA AFRANIO DE MELO FRANCO";"Nº 290 - SALA 101 PT";"LEBLON";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 25550900";"(21) 22059816";"agiliomacedo@monteiroaranha.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOAQUIM PEDRO MONTEIRO DE CARVALHO COLLOR DE MELLO";"30/01/2015";"AV AFRANIO DE MELO FRANCO, 290";"SL 101 PT";"LEBLON";"RIO DE JANEIRO";"RJ";NA;22430060;"(21) 25550900";"(21) 22059816";"ri@monteiroaranha.com.br";"BOLSA";33102476000192
"446";25470;"MOSAICO NEGÓCIOS DE INTERNET S.A.";NA;"Comunicação e Informática";"PJ";"9083175000184";"03/02/2021";"24/08/2007";NA;NA;"ATIVO";"03/02/2021";"FASE OPERACIONAL";"25/08/2020";"Categoria A";"25/08/2020";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"RUA VISCONDE DE CARAVELAS, Nº 14";"2º ANDAR";"BOTAFOGO";"RIO DE JANEIRO";"RJ";NA;NA;"(21) 30027600";NA;"ri@zoom.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"TIAGO ROSENBERGER DUARTE";"20/08/2020";"RUA VISCONDE DE CARAVELAS";"Nº 14 / 2º AND.";"BOTAFOGO";"RIO DE JANEIRO";"RJ";NA;22271022;"(21) 30027600";"(0) 0";"ri@zoom.com.br";NA;9083175000184
